img_id le_x le_y re_x re_y n_x n_y lm_x lm_y rm_x rm_y
lfw/Habib_Rizieq/Habib_Rizieq_0005.jpg 97.4574 107.265 143.057 110.856 115.64 139.995 102.711 154.319 140.739 160.009
lfw/John_Barnett/John_Barnett_0001.jpg 99.6856 109.955 143.809 108.952 132.025 140.931 102.588 163.357 142.611 161.992
lfw/Ronald_Brower/Ronald_Brower_0001.jpg 103.403 111.018 143.294 110.716 130.673 138.386 107.756 161.156 140.781 161.524
lfw/Anthony_Carter/Anthony_Carter_0001.jpg 101.801 114.446 147.748 111.014 125.87 137.028 110.983 164.389 149.518 161.843
lfw/Billy_Sollie/Billy_Sollie_0001.jpg 102.734 116.871 145.121 114.974 125.955 142.885 111.52 166.414 141.2 165.115
lfw/Billy_Sollie/Billy_Sollie_0002.jpg 102.089 115.475 143.935 112.421 134.363 145.319 105.704 167.404 142.711 165.369
lfw/Curtis_Joseph/Curtis_Joseph_0001.jpg 101.169 114.521 145.453 110.7 124.469 136.221 107.924 159.444 145.251 156.071
lfw/Prem_Kumar_Nair/Prem_Kumar_Nair_0001.jpg 107.495 115.667 145.399 107.85 123.741 132.849 114.454 156.529 152.927 149.305
lfw/Armando_Avila_Panchame/Armando_Avila_Panchame_0001.jpg 108.096 111.198 148.365 112.389 135.403 143.626 110.68 161.204 141.554 162.472
lfw/Jean-Patrick_Nazon/Jean-Patrick_Nazon_0001.jpg 106.67 114.378 147.592 114.386 129.947 133.02 109.483 159.66 144.343 160.536
lfw/Jonathan_Fine/Jonathan_Fine_0001.jpg 105.361 115.918 147.629 110.435 134.15 128.22 119.583 160.569 153.976 155.551
lfw/Betsy_Coffin/Betsy_Coffin_0001.jpg 115.458 111.988 152.685 110.786 144.505 138.4 109.371 158.853 149.451 156.993
lfw/Drew_Barrymore/Drew_Barrymore_0001.jpg 116.303 109.526 150.809 110.725 146.836 138.898 105.495 150.906 142.533 151.084
lfw/Drew_Barrymore/Drew_Barrymore_0002.jpg 106.177 110.397 143.723 106.645 119.495 128.089 111.685 152.216 141.745 151.56
lfw/Peter_Fisher/Peter_Fisher_0001.jpg 109.718 110.174 146.931 110.529 129.341 136.14 110.719 154.774 145.512 155.88
lfw/Amporn_Falise/Amporn_Falise_0001.jpg 98.0992 109.984 143.385 112.521 111.306 135.006 98.6533 158.562 133.903 162.562
lfw/Josh_Kronfeld/Josh_Kronfeld_0001.jpg 105.136 110.067 145.601 110.506 126.005 133.472 110.056 159.509 143.127 159.521
lfw/Kevin_Marshall/Kevin_Marshall_0001.jpg 103.18 108.411 150.043 111.345 124.494 141.27 106.051 166.124 140.614 169.096
lfw/Kent_McCord/Kent_McCord_0001.jpg 105.524 112.517 143.9 109.914 128.825 132.68 113.298 155.74 145.353 153.667
lfw/Jada_Pinkett_Smith/Jada_Pinkett_Smith_0001.jpg 100.076 119.254 144.216 109.753 130.684 140.118 109.416 163.667 155.469 153.983
lfw/Jada_Pinkett_Smith/Jada_Pinkett_Smith_0002.jpg 100.946 113.581 146.79 121.968 118.88 147.602 97.4943 165.212 134.629 172.384
lfw/Ralph_Klein/Ralph_Klein_0002.jpg 104.648 116.783 138.673 105.223 130.941 138.375 116.117 160.404 148.447 149.97
lfw/Martin_Lawrence/Martin_Lawrence_0001.jpg 101.723 106.668 142.218 108.064 116.75 131.229 103.331 156.03 140.825 157.911
lfw/Joe_Nichols/Joe_Nichols_0001.jpg 104.561 108.788 142.175 112.448 113.373 137.858 102.003 153.687 141.312 157.873
lfw/Joe_Nichols/Joe_Nichols_0002.jpg 102.929 113.334 148.297 111.759 128.725 141.729 108.227 165.775 147.331 164.557
lfw/Joe_Nichols/Joe_Nichols_0003.jpg 103.845 111.486 149.428 111.512 127.568 140.269 102.456 157.684 150.969 158.393
lfw/Joe_Nichols/Joe_Nichols_0004.jpg 101.31 113.869 148.22 108.919 124.561 140.333 106.741 165.56 152.819 161.898
lfw/Hernan_Diaz/Hernan_Diaz_0001.jpg 88.8858 110.617 112.047 113.479 94.0987 130.106 89.689 143.37 113.143 145.935
lfw/Compay_Segundo/Compay_Segundo_0001.jpg 103.406 112.188 151.178 112.122 125.602 134.524 105.427 164.245 149.143 164.224
lfw/Alberto_Fujimori/Alberto_Fujimori_0001.jpg 103.604 115.97 144.827 111.788 130.986 139.176 110.554 163.825 149.055 159.231
lfw/Alberto_Fujimori/Alberto_Fujimori_0002.jpg 103.555 111.472 147.295 115.601 121.784 137.331 101.496 165.402 138.333 169.188
lfw/Dusty_Baker/Dusty_Baker_0001.jpg 107.394 109.343 145.607 117.561 131.719 138.884 101.628 159.153 137.073 165.756
lfw/John_Madden/John_Madden_0001.jpg 101.883 107.321 146.59 106.204 129.301 137.762 108.359 160.332 143.209 159.475
lfw/Shoshannah_Stern/Shoshannah_Stern_0001.jpg 109.302 109.138 143.263 119.146 128.108 139.28 99.3347 153.538 126.117 161.071
lfw/Ted_Costa/Ted_Costa_0001.jpg 111.416 107.269 148.21 108.933 135.98 134.948 109.78 154.998 142.22 156.388
lfw/Jonathan_Mostow/Jonathan_Mostow_0001.jpg 113.999 112.402 154.422 113.988 143.861 138.195 110.996 156.937 149.732 156.96
lfw/Jonathan_Mostow/Jonathan_Mostow_0002.jpg 107.373 111.121 146.9 115.3 127.424 137.486 104.166 151.198 142.077 154.921
lfw/Robert_Gallo/Robert_Gallo_0001.jpg 107.006 114.547 145.843 111.677 130.918 135.795 113.639 159.701 145.514 158.571
lfw/Aparna_Pillai/Aparna_Pillai_0001.jpg 107.322 111.502 149.809 117.884 128.24 139.83 101.356 152.066 143.349 158.087
lfw/Christopher_Whittle/Christopher_Whittle_0001.jpg 103.094 107.223 148.501 120.172 115.52 146.352 93.6503 157.965 133.287 169.737
lfw/Orlando_Bloom/Orlando_Bloom_0001.jpg 101.004 109.212 145.176 107.732 125.064 140.06 107.971 156.891 145.007 155.831
lfw/Orlando_Bloom/Orlando_Bloom_0002.jpg 101.03 117.422 141.256 110.515 120.198 139.829 107.39 166.478 143.335 161.68
lfw/Orlando_Bloom/Orlando_Bloom_0003.jpg 100.958 112.519 145.611 109.588 122.73 138.677 105.338 158.245 147.409 155.938
lfw/Keira_Knightley/Keira_Knightley_0001.jpg 105.376 111.229 150.618 110.629 129.248 142.991 108.101 157.21 143.27 158.204
lfw/Keira_Knightley/Keira_Knightley_0002.jpg 104.961 110.816 150.989 117.656 131.704 146.147 97.825 159.449 138.631 166.497
lfw/Alexandre_Vinokourov/Alexandre_Vinokourov_0001.jpg 104.664 109.168 145.901 109.096 125.229 133.279 109.785 156.263 143.027 156.542
lfw/Luc_Montagnier/Luc_Montagnier_0001.jpg 101.199 111.667 146.668 112.335 126.777 140.275 104.202 159.223 143.071 159.857
lfw/Barry_Zito/Barry_Zito_0001.jpg 103.751 110.597 142.535 112.584 110.252 134.258 102.817 157.013 134.539 159.865
lfw/Barry_Zito/Barry_Zito_0002.jpg 104.601 105.975 145.984 104.843 127.078 131.787 111.904 157.573 147.255 156.929
lfw/Alicia_Silverstone/Alicia_Silverstone_0001.jpg 97.4327 118.025 136.804 107.655 117.85 132.821 108.109 156.886 146.804 148.568
lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg 100.65 111.489 142.204 110.084 117.423 143.474 107.935 155.128 146.401 154.48
lfw/Franco_Frattini/Franco_Frattini_0001.jpg 104.06 108.183 147.746 110.708 123.405 141.521 105.483 159.707 141.12 163.05
lfw/Porter_Goss/Porter_Goss_0001.jpg 110.744 112.202 145.901 111.5 127.343 138.685 116.251 157.676 145.177 158.111
lfw/Mary_Jo_Myers/Mary_Jo_Myers_0001.jpg 102.01 113.643 144.597 107.525 125.266 134.043 109.521 155.085 146.923 150.023
lfw/Melana_Scantlin/Melana_Scantlin_0001.jpg 109.45 111.339 152.813 117.108 137.364 138.171 108.931 161.437 143.892 165.331
lfw/Roman_Abramovich/Roman_Abramovich_0001.jpg 106.723 106.609 151.619 122.56 123.881 149.231 92.0868 166.514 127.639 180.288
lfw/Marquier_Montano_Contreras/Marquier_Montano_Contreras_0001.jpg 103.809 113.157 146.275 112.7 127.328 143.301 108.928 163.818 142.637 163.79
lfw/Pinar_del_Rio/Pinar_del_Rio_0001.jpg 113.325 111.083 148.713 114.596 139.292 137.615 113.489 158.795 143.782 160.96
lfw/Alex_Wallau/Alex_Wallau_0001.jpg 108.955 108.045 153.484 118.225 131.496 144.4 102.705 159.877 139.402 168.152
lfw/Bob_Iger/Bob_Iger_0001.jpg 102.052 110.748 148.544 111.257 121.677 143.155 106.242 159.398 148.525 160.808
lfw/Celia_Cruz/Celia_Cruz_0001.jpg 107.263 112.535 150.044 111.975 133.494 139.651 104.212 152.843 148.48 153.604
lfw/Lawrence_Di_Rita/Lawrence_Di_Rita_0001.jpg 102.142 109.478 147.813 110.044 128.035 135.472 108.442 162.073 142.651 162.409
lfw/Tommy_Maddox/Tommy_Maddox_0001.jpg 110.868 113.068 147.691 110.173 137.206 134.95 110.857 154.085 149.537 150.717
lfw/Marisol_Martinez_Sambran/Marisol_Martinez_Sambran_0001.jpg 102.186 110.676 144.351 116.725 116.089 145.475 104.405 159.774 137.474 164.611
lfw/Graham_Bentley/Graham_Bentley_0001.jpg 107.027 109.915 144.562 112.615 122.065 139.774 109.03 158.853 137.706 161.643
lfw/Bobby_Kielty/Bobby_Kielty_0001.jpg 105.675 110.766 144.671 112.644 123.077 139.708 101.163 153.894 145.335 156.26
lfw/Camryn_Manheim/Camryn_Manheim_0001.jpg 105.972 105.045 149.94 120.498 120.971 141.322 91.8059 144.7 135.54 160.356
lfw/Quincy_Jones/Quincy_Jones_0001.jpg 114.114 108.823 151.87 118.421 141.224 133.887 104.961 156.215 144.971 164.991
lfw/Julius_Erving/Julius_Erving_0001.jpg 101.703 114.595 146.242 112.336 121.338 144.116 111.193 166.79 148.639 165.11
lfw/Bob_Holden/Bob_Holden_0001.jpg 105.313 112.324 145.946 107.924 138.292 139.924 112.987 158.319 145.672 153.966
lfw/Miguel_Rosseto/Miguel_Rosseto_0001.jpg 102.203 112.892 139.48 111.564 114.555 133.913 106.273 153.764 141.308 153.641
lfw/Park_Jung_Sung/Park_Jung_Sung_0001.jpg 109.159 115.642 144.885 117.423 127.17 137.042 108.58 157.539 142.323 159.182
lfw/Charles_Taylor/Charles_Taylor_0001.jpg 109.759 108.936 147.829 110.34 133.925 131.543 110.568 154.902 143.803 156.454
lfw/Charles_Taylor/Charles_Taylor_0002.jpg 102.206 113.588 144.44 110.368 129.103 139.652 109.99 163.795 145.342 160.361
lfw/Charles_Taylor/Charles_Taylor_0003.jpg 103.793 114.031 152.408 114.249 129.762 142.401 108.404 169.969 150.518 169.455
lfw/Charles_Taylor/Charles_Taylor_0005.jpg 101.487 102.876 147.451 103.147 130.057 128.492 105.551 157.093 144.619 157.394
lfw/Charles_Taylor/Charles_Taylor_0006.jpg 102.548 106.749 141.946 106.403 126.173 124.416 109.474 154.211 142.611 153.506
lfw/Charles_Taylor/Charles_Taylor_0007.jpg 102.214 109.069 145.265 99.785 131.248 126.668 116.246 159.421 153.142 151.409
lfw/Charles_Taylor/Charles_Taylor_0008.jpg 105.148 112.874 146.978 117.624 126.568 137.335 101.481 156.988 141.811 161.977
lfw/Charles_Taylor/Charles_Taylor_0009.jpg 107.011 114.994 139.778 115.266 119.469 136.889 112.225 155.873 142.635 155.661
lfw/Ali_Adbul_Karim_Madani/Ali_Adbul_Karim_Madani_0001.jpg 104.882 115.121 144.248 108.873 125.735 139.793 109.09 157.82 151.97 151.583
lfw/Ion_Iliescu/Ion_Iliescu_0001.jpg 108.751 114.146 150.361 107.193 136.248 138.088 112.867 158.087 158.088 150.175
lfw/Anita_DeFrantz/Anita_DeFrantz_0001.jpg 99.8166 104.959 146.772 106.259 119.908 129.052 100.056 150.418 146.297 152.859
lfw/Robert_Wagner/Robert_Wagner_0001.jpg 100.64 113.739 145.452 110.813 126.116 134.643 103.295 161.321 153.168 158.614
lfw/John_Belushi/John_Belushi_0001.jpg 103.963 117.201 149.101 107.451 133.183 140.949 119.749 167.235 155.01 159.732
lfw/Clint_Lamebear/Clint_Lamebear_0001.jpg 103.966 111.161 148.253 109.719 127.048 140.644 113.458 162.138 147.526 160.633
lfw/Rob_Moore/Rob_Moore_0001.jpg 107.111 103.806 156.371 100.159 133.551 136.693 110.504 158.366 159.696 154.059
lfw/Jenny_Romero/Jenny_Romero_0001.jpg 101.968 111.405 141.466 108.259 117.011 126.12 106.848 152.237 137.024 151.167
lfw/Angelica_Romero/Angelica_Romero_0001.jpg 99.312 117.023 148.682 100.878 122.229 139.161 118.584 177.583 161.736 166.065
lfw/Gavyn_Arthur/Gavyn_Arthur_0001.jpg 100.132 109.92 144.358 112.941 122.099 143.219 102.907 155.942 142.549 158.162
lfw/Manuel_Gehring/Manuel_Gehring_0001.jpg 98.8334 111.92 146.225 109.648 122.764 136.536 102.221 154.091 149.716 152.029
lfw/Jonathan_Schroeder/Jonathan_Schroeder_0001.jpg 106.076 112.12 141.297 113.991 132.298 137.533 108.614 157.897 136.038 159.239
lfw/John_Dallager/John_Dallager_0001.jpg 107.892 109.852 144.79 107.873 133.246 137.893 114.225 159.361 142.261 157.899
lfw/Johnny_Depp/Johnny_Depp_0001.jpg 104.058 115.239 142.303 112.045 121.134 139.061 110.571 165.034 144.958 163.507
lfw/Johnny_Depp/Johnny_Depp_0002.jpg 105.956 107.905 147.019 108.012 129.89 137.267 110.98 158.279 143.309 158.375
lfw/Paul_Tracy/Paul_Tracy_0001.jpg 105.613 108.121 146.256 111.684 128.683 140.694 102.118 157.572 139.539 161.037
lfw/Saied_Hadi_al_Mudarissi/Saied_Hadi_al_Mudarissi_0001.jpg 111.972 109.671 142.133 114.8 122.894 133.873 108.253 149.37 134.86 152.399
lfw/Graeme_Smith/Graeme_Smith_0001.jpg 101.415 110.696 149.318 109.325 132.726 146.423 104.405 165.837 147.027 164.046
lfw/Ronald_Kessler/Ronald_Kessler_0001.jpg 102.995 117.392 143.367 110.739 121.546 132.798 113.937 163.435 145.85 158.118
lfw/Jason_Kidd/Jason_Kidd_0001.jpg 110.081 113.12 144.551 114.961 124.651 132.297 111.332 154.381 139.981 156.972
lfw/Jason_Kidd/Jason_Kidd_0002.jpg 99.901 110.018 144.917 113.07 129.099 123.863 99.8862 160.545 146.879 162.787
lfw/Jason_Kidd/Jason_Kidd_0003.jpg 107.537 114.579 147.274 111.697 121.908 135.409 109.663 160.898 146.268 159.4
lfw/Jason_Kidd/Jason_Kidd_0004.jpg 107.057 111.08 148.519 109.595 118.51 138.307 113.543 165.668 146.863 164.378
lfw/Jason_Kidd/Jason_Kidd_0005.jpg 108.777 107.405 145.451 118.095 120.795 136.616 98.9271 143.348 138.125 152.753
lfw/Jason_Kidd/Jason_Kidd_0006.jpg 109.305 113.673 146.094 112.481 130.664 128.834 111.434 156.439 148.366 155.292
lfw/Jason_Kidd/Jason_Kidd_0007.jpg 108.942 110.962 148.506 108.387 129.154 131.999 109.365 155.469 150.327 152.032
lfw/Jason_Kidd/Jason_Kidd_0008.jpg 109.826 108.78 145.927 114.928 121.64 132.147 103.522 152.602 142.344 158.552
lfw/Jason_Kidd/Jason_Kidd_0010.jpg 103.5 109.354 146.505 111.618 129.131 134.823 100.806 155.378 144.755 157.027
lfw/Scott_Hubbard/Scott_Hubbard_0001.jpg 103.392 114.271 143.316 112.524 128.285 137.308 111.47 161.588 141.508 160.472
lfw/Andy_North/Andy_North_0001.jpg 106.158 111.89 144.046 110.393 133.703 140.343 106.089 154.08 142.772 153.842
lfw/Andres_DAlessandro/Andres_DAlessandro_0001.jpg 109.431 116.017 146.853 110.298 138.271 130.383 114.501 154.494 151.83 148.285
lfw/Al_Davis/Al_Davis_0001.jpg 107.689 109.52 144.849 112.113 129.022 137.213 102.893 150.735 143.041 154.012
lfw/Al_Davis/Al_Davis_0002.jpg 105.183 118.878 144.186 109.91 126.305 136.933 120.263 166.259 152.594 158.994
lfw/Justin_Wilson/Justin_Wilson_0001.jpg 106.98 109.814 146.567 108.57 129.409 140.136 108.872 152.937 146.173 151.726
lfw/Natalie_Maines/Natalie_Maines_0001.jpg 107.566 106.135 152.706 116.592 125.241 133.786 102.839 156.224 141.264 164.386
lfw/Natalie_Maines/Natalie_Maines_0002.jpg 97.862 112.086 141.741 110.521 118.151 137.01 100.337 154.713 146.178 153.473
lfw/Natalie_Maines/Natalie_Maines_0003.jpg 100.89 111.088 146.545 109.246 129.673 135.934 107.77 161.133 145.855 160.609
lfw/Natalie_Maines/Natalie_Maines_0004.jpg 96.9809 114.517 144.484 111.462 128.404 137.593 103.951 162.842 146.122 159.523
lfw/Natalie_Maines/Natalie_Maines_0005.jpg 99.5218 111.134 144.344 116.122 126.732 130.313 101.66 156.935 141.696 160.992
lfw/Charlie_Sheen/Charlie_Sheen_0001.jpg 103.028 119.205 144.121 107.136 130.25 136.586 121.64 161.793 155.411 150.281
lfw/Kevin_Costner/Kevin_Costner_0001.jpg 106.144 107.406 147.426 113.504 129.428 146.663 102.896 159.776 136.861 164.716
lfw/Kevin_Costner/Kevin_Costner_0002.jpg 107.625 107.19 144.311 106.837 122.504 127.53 110.537 144.224 140.944 145.365
lfw/Kevin_Costner/Kevin_Costner_0003.jpg 107.046 108.476 147.874 111.864 131.227 144.894 105.783 158.681 139.649 161.21
lfw/Kevin_Costner/Kevin_Costner_0004.jpg 102.235 108.448 141.028 110.241 111.032 140.823 105.164 155.182 142.991 158.032
lfw/Kevin_Costner/Kevin_Costner_0005.jpg 105.822 108.629 143.537 112.002 117.919 138.38 105.257 154.993 136.467 159.735
lfw/Kevin_Costner/Kevin_Costner_0006.jpg 103.26 110.971 145.877 105.792 129.871 143.024 110.122 161.585 146.852 157.575
lfw/Kevin_Costner/Kevin_Costner_0007.jpg 107.481 110.257 148.992 118.766 132.077 149.223 92.268 156.383 138.501 165.242
lfw/Kevin_Costner/Kevin_Costner_0008.jpg 103.89 111.316 144.405 110.44 125.783 139.732 106.767 157.164 142.365 156.647
lfw/Christine_Baumgartner/Christine_Baumgartner_0001.jpg 104.625 108.395 151.054 115.146 127.706 141.31 99.5715 153.945 144.881 160.219
lfw/Christine_Baumgartner/Christine_Baumgartner_0002.jpg 104.655 112.553 149.123 114.247 121.71 137.13 104.348 160.709 146.541 162.518
lfw/Christine_Baumgartner/Christine_Baumgartner_0003.jpg 103.858 117.036 142.763 107.006 135.753 135.897 111.28 155.909 152.515 146.39
lfw/Christine_Baumgartner/Christine_Baumgartner_0004.jpg 102.725 120.194 142.967 110.427 121.795 142.499 113.976 164.316 152.243 157.411
lfw/Christine_Baumgartner/Christine_Baumgartner_0005.jpg 104.995 112.386 147.798 115.181 128.414 142.861 104.457 157.733 145.456 160.203
lfw/George_Brumley/George_Brumley_0001.jpg 103.811 108.259 147.476 114.699 130.623 138.279 101.678 156.329 139.098 160.882
lfw/George_Brumley/George_Brumley_0002.jpg 102.573 110.568 146.253 112.347 125.713 140.536 99.3167 152.611 144.119 154.698
lfw/Jean_Brumley/Jean_Brumley_0001.jpg 105.796 118.241 143.75 109.956 127.201 139.079 113.397 157.687 151.858 149.925
lfw/Jean_Brumley/Jean_Brumley_0002.jpg 104.082 113.418 147.378 113.976 126.677 139.349 103.795 155.096 146.396 155.826
lfw/John_Paul_DeJoria/John_Paul_DeJoria_0001.jpg 106.767 108.171 152.103 116.113 127.135 141.221 104.274 163.454 141.438 170.065
lfw/James_Gibson/James_Gibson_0001.jpg 106.621 110.03 145.486 114.358 134.731 139.361 102.852 155.975 141.062 159.793
lfw/Nabil_Shaath/Nabil_Shaath_0001.jpg 105.511 109.456 148.077 112.088 125.586 140.206 106.013 156.311 143.624 158.806
lfw/Nabil_Shaath/Nabil_Shaath_0003.jpg 103.408 110.555 139.441 112.351 133.043 133.39 105.478 159.084 138.122 160.634
lfw/Eric_Taino/Eric_Taino_0001.jpg 106.906 113.135 141.762 105.465 131.63 133.07 120.03 154.383 146.974 148.729
lfw/Klaus_Zwickel/Klaus_Zwickel_0001.jpg 101.063 111.569 143.88 107.603 118.822 144.888 114.539 163.218 147.34 161.196
lfw/Klaus_Zwickel/Klaus_Zwickel_0002.jpg 105.043 113.977 139.332 113.596 131.375 138.448 108.778 157.079 137.125 157.142
lfw/Dan_Duquette/Dan_Duquette_0001.jpg 108.532 109.522 143.196 115.914 127.242 132.681 105.755 154.395 135.176 159.204
lfw/Natalie_Imbruglia/Natalie_Imbruglia_0001.jpg 95.3117 112.227 136.866 109.675 116.981 134.438 100.864 155.515 140.695 154.079
lfw/Jose_Canseco/Jose_Canseco_0001.jpg 102.753 115.662 140.713 108.735 133.125 142.263 113.643 163.517 147.084 158.007
lfw/Jose_Canseco/Jose_Canseco_0002.jpg 107.312 116.573 142.074 106.587 134.675 137.391 119.784 155.521 150.533 147.728
lfw/Jose_Canseco/Jose_Canseco_0003.jpg 105.067 117.655 142.775 109.838 119.174 137.18 114.027 165.025 149.309 160.53
lfw/Ben_Curtis/Ben_Curtis_0001.jpg 102.52 107.288 143.416 114.038 119.133 138.904 97.2001 155.314 135.801 161.227
lfw/Ben_Curtis/Ben_Curtis_0002.jpg 107.244 106.604 148.771 103.682 134.79 142.554 113.024 159.952 144.354 156.75
lfw/Ben_Curtis/Ben_Curtis_0003.jpg 104.526 110.084 142.705 115.939 117.929 138.845 105.818 155.605 137.741 161.483
lfw/Candice_Beatty/Candice_Beatty_0001.jpg 110.75 114.622 149.67 113.313 135.194 131.794 112.133 159.994 151.533 159.455
lfw/Robert_Morvillo/Robert_Morvillo_0001.jpg 104.538 110.597 142.872 115.533 126.309 137.452 103.71 154.646 137.309 159.859
lfw/Jennifer_Murray/Jennifer_Murray_0001.jpg 99.5606 115.771 142.127 105.877 137.06 140.463 106.095 165.083 145.767 155.52
lfw/Marcelo_Salas/Marcelo_Salas_0001.jpg 110.747 112.466 150.533 115.779 132.591 141.017 108.731 160.91 142.556 163.578
lfw/Marcelo_Salas/Marcelo_Salas_0002.jpg 108.601 111.018 146.012 111.826 129.877 138.933 106.186 155.85 141.89 156.689
lfw/Marcelo_Salas/Marcelo_Salas_0003.jpg 110.259 109.294 144.538 118.132 128.207 140.596 102.511 157.257 130.618 164.692
lfw/Sasha_Alexander/Sasha_Alexander_0001.jpg 102.881 111.457 147.849 106.438 120.565 141.29 110.803 159.592 157.914 155.078
lfw/David_McCallum/David_McCallum_0001.jpg 105.121 114.67 145.543 110.114 123.432 146.314 114.051 163.309 146.93 160.261
lfw/Pauley_Perrette/Pauley_Perrette_0001.jpg 107.258 113.657 140.438 116.244 133.656 143.213 104.477 155.712 134.29 158.085
lfw/Samantha_Daniels/Samantha_Daniels_0001.jpg 100.41 108.371 148.431 110.002 133.187 139.843 98.4217 161.167 143.602 162.509
lfw/Sandra_Banning/Sandra_Banning_0001.jpg 105.897 113.129 141.876 110.885 133.219 125.522 113.79 153.851 145.431 152.027
lfw/George_Brumley_III/George_Brumley_III_0001.jpg 103.791 114.171 147.122 110.021 123.124 136.759 111.124 160.157 145.455 157.12
lfw/Nicolas_Macrozonaris/Nicolas_Macrozonaris_0001.jpg 102.832 118.861 143.242 109.989 128.19 137.234 117.934 164.273 149.45 157.823
lfw/Mona_Locke/Mona_Locke_0001.jpg 107.491 106.918 147.514 111.158 134.138 138.676 105.325 159.564 139.275 162.235
lfw/Gilberto_Simoni/Gilberto_Simoni_0001.jpg 106.181 107.252 144.423 113.096 128.346 135.938 104.297 153.765 139.19 157.885
lfw/Kathryn_Morris/Kathryn_Morris_0001.jpg 103.199 120.601 142.301 107.684 139.022 138.715 119.024 162.502 151.275 150.953
lfw/Rita_Grande/Rita_Grande_0001.jpg 104.503 119.125 142.651 109.591 135.4 135.253 116.99 163.038 153.263 155.401
lfw/Rita_Grande/Rita_Grande_0002.jpg 108.705 110.97 142.217 108.097 133.604 141.147 108.815 156.312 139.81 156.413
lfw/Rita_Grande/Rita_Grande_0003.jpg 110.639 112.656 144.316 114.163 136.48 135.928 111.669 157.017 142.225 157.613
lfw/Bob_Curtis/Bob_Curtis_0001.jpg 101.811 115.18 147.274 104.43 132.234 142.832 115.431 167.325 155.959 157.005
lfw/Hannah_Stockbauer/Hannah_Stockbauer_0001.jpg 104.732 113.205 144.618 111.57 127.753 138.228 106.746 157.072 147.015 155.946
lfw/Hannah_Stockbauer/Hannah_Stockbauer_0002.jpg 103.765 110.152 144.352 108.641 116.36 140.396 109.91 159.674 149.137 159.961
lfw/Chris_Penn/Chris_Penn_0001.jpg 110.643 114.21 148.264 114.045 138.751 139.068 108.554 158.611 145.544 157.902
lfw/Francisco_Santos/Francisco_Santos_0001.jpg 106.624 117.241 149.37 111.023 130.384 136.644 110.994 164.257 154.002 158.94
lfw/Sananda_Maitreya/Sananda_Maitreya_0001.jpg 109.064 105.639 140.018 114.383 105.6 127.132 98.6674 144.443 125.417 155.725
lfw/Joe_Mantegna/Joe_Mantegna_0001.jpg 105.787 112.13 137.764 113.246 112.341 131.693 106.032 155.333 128.921 157.359
lfw/Norodom_Chakrapong/Norodom_Chakrapong_0001.jpg 101.856 114.209 151.936 106.731 136.558 141.578 106.908 162.896 153.462 155.725
lfw/Amber_Tamblyn/Amber_Tamblyn_0001.jpg 105.252 112.838 146.739 112.287 113.601 134.42 108.427 162.023 139.923 163.263
lfw/Amber_Tamblyn/Amber_Tamblyn_0002.jpg 101.74 115.685 141.876 111.731 111.062 136.202 109.272 162.727 150.384 161.253
lfw/Tzipora_Obziler/Tzipora_Obziler_0001.jpg 104.386 105.876 140.588 108.814 128.316 135.915 104.484 148.684 135.321 151.716
lfw/Mike_Sweeney/Mike_Sweeney_0001.jpg 109.763 108.057 148.152 105.431 131.214 129.503 116.524 150.396 148.296 148.677
lfw/James_Meredeth/James_Meredeth_0001.jpg 106.393 119.481 144.064 115.224 131.885 139.106 109.54 161.002 143.978 157.442
lfw/David_Kelly/David_Kelly_0001.jpg 110.422 108.759 146.365 112.299 128.065 134.29 108.915 155.367 141.226 159.584
lfw/David_Duval/David_Duval_0001.jpg 103.214 113.847 145.151 112.318 132 144.098 103.788 166.433 145.572 164.381
lfw/Marina_Canetti/Marina_Canetti_0001.jpg 103.29 116.135 145.103 111.707 130.394 139.333 112.543 165.504 145.015 162.424
lfw/Jessica_Capshaw/Jessica_Capshaw_0001.jpg 103.922 117.227 140.496 107.408 125.884 136.636 116.252 155.295 148.456 146.016
lfw/Pedro_Solbes/Pedro_Solbes_0001.jpg 108.848 114.046 146.371 109.65 139.774 136.202 110.231 156.85 146.348 152.193
lfw/Pedro_Solbes/Pedro_Solbes_0002.jpg 105.147 115.213 141.948 114.607 119.597 139.52 112.197 158.518 138.11 159.066
lfw/Pedro_Solbes/Pedro_Solbes_0003.jpg 110.469 111.267 152.601 115.12 137.249 139.841 115.584 162.923 146.339 166.222
lfw/Pedro_Solbes/Pedro_Solbes_0004.jpg 109.734 108.905 145.011 118.225 126.654 131.219 104.472 151.969 134.37 160.043
lfw/David_Kelley/David_Kelley_0001.jpg 99.2191 117.368 143.569 107.875 128.85 144.064 116.72 171.85 153.527 164.678
lfw/David_Kelley/David_Kelley_0002.jpg 105.693 112.983 152.358 115.344 132.893 140.125 103.756 161.517 147.08 164.435
lfw/Tim_Howard/Tim_Howard_0001.jpg 109.246 107.879 150.247 113.808 124.051 137.73 103.911 148.8 146.744 155.722
lfw/Alex_Ferguson/Alex_Ferguson_0001.jpg 102.643 114.179 150.25 118.418 124.245 146.703 99.3874 163.377 146.634 167.421
lfw/Anette_Hosoi/Anette_Hosoi_0001.jpg 110.98 111.693 153.717 111.322 137.98 144.575 108.671 158.155 150.028 157.996
lfw/Richard_Fine/Richard_Fine_0001.jpg 105.988 126.47 150.264 116.301 126.734 151.236 123.501 178.553 156.907 171.96
